key,remarks,id,planId,quality,levelNeed,costType,costCount,itemsNeedStr,attrData,precentAttrData
10264_8,,10264_8,10264,8,90,,64500,806526:18;806527:20;806528:22,法术防御_300;生命_1100,
10265_0,,10265_0,10265,,10,,1000,806511:1,,
10265_1,,10265_1,10265,1,20,,1200,806512:1,物理攻击_122;法术攻击_153,
10265_2,,10265_2,10265,2,30,,3000,806513:1;806514:1,物理攻击_244;法术攻击_306,
10265_3,,10265_3,10265,3,40,,3700,806515:1;806516:2,物理攻击_367;法术攻击_459,
10265_4,,10265_4,10265,4,50,,24000,806517:3;806518:4,物理攻击_489;法术攻击_612,
10265_5,,10265_5,10265,5,60,,43000,806519:5;806520:6,物理攻击_612;法术攻击_765,
10265_6,,10265_6,10265,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_734;法术攻击_918,
10265_7,,10265_7,10265,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_856;法术攻击_1071,
10265_8,,10265_8,10265,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_979;法术攻击_1224,
10266_0,,10266_0,10266,,10,,1000,806511:1,,
10266_1,,10266_1,10266,1,20,,1200,806512:1,生命_285,
10266_2,,10266_2,10266,2,30,,3000,806513:1;806514:1,生命_570,
10266_3,,10266_3,10266,3,40,,3700,806515:1;806516:2,生命_855,
10266_4,,10266_4,10266,4,50,,24000,806517:3;806518:4,生命_1140,
10266_5,,10266_5,10266,5,60,,43000,806519:5;806520:6,生命_1425,
10266_6,,10266_6,10266,6,70,,64500,806521:8;806522:10;806523:12,生命_1710,
10266_7,,10266_7,10266,7,80,,64500,806523:12;806524:14;806525:16,生命_1995,
10266_8,,10266_8,10266,8,90,,64500,806526:18;806527:20;806528:22,生命_2280,
10267_0,,10267_0,10267,,10,,1000,806511:1,,
10267_1,,10267_1,10267,1,20,,1200,806512:1,物理防御_49;生命_142,
10267_2,,10267_2,10267,2,30,,3000,806513:1;806514:1,物理防御_98;生命_285,
10267_3,,10267_3,10267,3,40,,3700,806515:1;806516:2,物理防御_147;生命_427,
10267_4,,10267_4,10267,4,50,,24000,806517:3;806518:4,物理防御_196;生命_570,
10267_5,,10267_5,10267,5,60,,43000,806519:5;806520:6,物理防御_245;生命_712,
10267_6,,10267_6,10267,6,70,,64500,806521:8;806522:10;806523:12,物理防御_294;生命_855,
10267_7,,10267_7,10267,7,80,,64500,806523:12;806524:14;806525:16,物理防御_343;生命_997,
10267_8,,10267_8,10267,8,90,,64500,806526:18;806527:20;806528:22,物理防御_392;生命_1140,
10268_0,,10268_0,10268,,10,,1000,806511:1,,
10268_1,,10268_1,10268,1,20,,1200,806512:1,法术防御_39;生命_142,
10268_2,,10268_2,10268,2,30,,3000,806513:1;806514:1,法术防御_78;生命_285,
10268_3,,10268_3,10268,3,40,,3700,806515:1;806516:2,法术防御_117;生命_427,
10268_4,,10268_4,10268,4,50,,24000,806517:3;806518:4,法术防御_156;生命_570,
10268_5,,10268_5,10268,5,60,,43000,806519:5;806520:6,法术防御_196;生命_712,
10268_6,,10268_6,10268,6,70,,64500,806521:8;806522:10;806523:12,法术防御_235;生命_855,
10268_7,,10268_7,10268,7,80,,64500,806523:12;806524:14;806525:16,法术防御_274;生命_997,
10268_8,,10268_8,10268,8,90,,64500,806526:18;806527:20;806528:22,法术防御_313;生命_1140,
10269_0,,10269_0,10269,,10,,1000,806511:1,,
10269_1,,10269_1,10269,1,20,,1200,806512:1,物理攻击_117;法术攻击_147,
10269_2,,10269_2,10269,2,30,,3000,806513:1;806514:1,物理攻击_235;法术攻击_294,
10269_3,,10269_3,10269,3,40,,3700,806515:1;806516:2,物理攻击_352;法术攻击_441,
10269_4,,10269_4,10269,4,50,,24000,806517:3;806518:4,物理攻击_470;法术攻击_588,
10269_5,,10269_5,10269,5,60,,43000,806519:5;806520:6,物理攻击_588;法术攻击_735,
10269_6,,10269_6,10269,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_705;法术攻击_882,
10269_7,,10269_7,10269,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_823;法术攻击_1029,
10269_8,,10269_8,10269,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_940;法术攻击_1176,
10270_0,,10270_0,10270,,10,,1000,806511:1,,
10270_1,,10270_1,10270,1,20,,1200,806512:1,生命_320,
10270_2,,10270_2,10270,2,30,,3000,806513:1;806514:1,生命_640,
10270_3,,10270_3,10270,3,40,,3700,806515:1;806516:2,生命_960,
10270_4,,10270_4,10270,4,50,,24000,806517:3;806518:4,生命_1280,
10270_5,,10270_5,10270,5,60,,43000,806519:5;806520:6,生命_1600,
10270_6,,10270_6,10270,6,70,,64500,806521:8;806522:10;806523:12,生命_1920,
10270_7,,10270_7,10270,7,80,,64500,806523:12;806524:14;806525:16,生命_2240,
10270_8,,10270_8,10270,8,90,,64500,806526:18;806527:20;806528:22,生命_2560,
10271_0,,10271_0,10271,,10,,1000,806511:1,,
10271_1,,10271_1,10271,1,20,,1200,806512:1,物理防御_40;生命_160,
10271_2,,10271_2,10271,2,30,,3000,806513:1;806514:1,物理防御_81;生命_320,
10271_3,,10271_3,10271,3,40,,3700,806515:1;806516:2,物理防御_122;生命_480,
10271_4,,10271_4,10271,4,50,,24000,806517:3;806518:4,物理防御_163;生命_640,
10271_5,,10271_5,10271,5,60,,43000,806519:5;806520:6,物理防御_204;生命_800,
10271_6,,10271_6,10271,6,70,,64500,806521:8;806522:10;806523:12,物理防御_244;生命_960,
10271_7,,10271_7,10271,7,80,,64500,806523:12;806524:14;806525:16,物理防御_285;生命_1120,
10271_8,,10271_8,10271,8,90,,64500,806526:18;806527:20;806528:22,物理防御_326;生命_1280,
10272_0,,10272_0,10272,,10,,1000,806511:1,,
10272_1,,10272_1,10272,1,20,,1200,806512:1,法术防御_51;生命_160,
10272_2,,10272_2,10272,2,30,,3000,806513:1;806514:1,法术防御_102;生命_320,
10272_3,,10272_3,10272,3,40,,3700,806515:1;806516:2,法术防御_153;生命_480,
10272_4,,10272_4,10272,4,50,,24000,806517:3;806518:4,法术防御_204;生命_640,
10272_5,,10272_5,10272,5,60,,43000,806519:5;806520:6,法术防御_255;生命_800,
10272_6,,10272_6,10272,6,70,,64500,806521:8;806522:10;806523:12,法术防御_306;生命_960,
10272_7,,10272_7,10272,7,80,,64500,806523:12;806524:14;806525:16,法术防御_357;生命_1120,
10272_8,,10272_8,10272,8,90,,64500,806526:18;806527:20;806528:22,法术防御_408;生命_1280,
10273_0,,10273_0,10273,,10,,1000,806511:1,,
10273_1,,10273_1,10273,1,20,,1200,806512:1,物理攻击_112;法术攻击_141,
10273_2,,10273_2,10273,2,30,,3000,806513:1;806514:1,物理攻击_225;法术攻击_282,
10273_3,,10273_3,10273,3,40,,3700,806515:1;806516:2,物理攻击_338;法术攻击_423,
10273_4,,10273_4,10273,4,50,,24000,806517:3;806518:4,物理攻击_451;法术攻击_564,
10273_5,,10273_5,10273,5,60,,43000,806519:5;806520:6,物理攻击_564;法术攻击_705,
10273_6,,10273_6,10273,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_676;法术攻击_846,
10273_7,,10273_7,10273,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_789;法术攻击_987,
10273_8,,10273_8,10273,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_902;法术攻击_1128,
10274_0,,10274_0,10274,,10,,1000,806511:1,,
10274_1,,10274_1,10274,1,20,,1200,806512:1,生命_330,
10274_2,,10274_2,10274,2,30,,3000,806513:1;806514:1,生命_660,
10274_3,,10274_3,10274,3,40,,3700,806515:1;806516:2,生命_990,
10274_4,,10274_4,10274,4,50,,24000,806517:3;806518:4,生命_1320,
10274_5,,10274_5,10274,5,60,,43000,806519:5;806520:6,生命_1650,
10274_6,,10274_6,10274,6,70,,64500,806521:8;806522:10;806523:12,生命_1980,
10274_7,,10274_7,10274,7,80,,64500,806523:12;806524:14;806525:16,生命_2310,
10274_8,,10274_8,10274,8,90,,64500,806526:18;806527:20;806528:22,生命_2640,
10275_0,,10275_0,10275,,10,,1000,806511:1,,
10275_1,,10275_1,10275,1,20,,1200,806512:1,物理防御_42;生命_165,
10275_2,,10275_2,10275,2,30,,3000,806513:1;806514:1,物理防御_84;生命_330,
10275_3,,10275_3,10275,3,40,,3700,806515:1;806516:2,物理防御_127;生命_495,
10275_4,,10275_4,10275,4,50,,24000,806517:3;806518:4,物理防御_169;生命_660,
10275_5,,10275_5,10275,5,60,,43000,806519:5;806520:6,物理防御_212;生命_825,
10275_6,,10275_6,10275,6,70,,64500,806521:8;806522:10;806523:12,物理防御_254;生命_990,
10275_7,,10275_7,10275,7,80,,64500,806523:12;806524:14;806525:16,物理防御_296;生命_1155,
10275_8,,10275_8,10275,8,90,,64500,806526:18;806527:20;806528:22,物理防御_339;生命_1320,
10276_0,,10276_0,10276,,10,,1000,806511:1,,
10276_1,,10276_1,10276,1,20,,1200,806512:1,法术防御_53;生命_165,
10276_2,,10276_2,10276,2,30,,3000,806513:1;806514:1,法术防御_106;生命_330,
10276_3,,10276_3,10276,3,40,,3700,806515:1;806516:2,法术防御_159;生命_495,
10276_4,,10276_4,10276,4,50,,24000,806517:3;806518:4,法术防御_212;生命_660,
10276_5,,10276_5,10276,5,60,,43000,806519:5;806520:6,法术防御_265;生命_825,
10276_6,,10276_6,10276,6,70,,64500,806521:8;806522:10;806523:12,法术防御_318;生命_990,
10276_7,,10276_7,10276,7,80,,64500,806523:12;806524:14;806525:16,法术防御_371;生命_1155,
10276_8,,10276_8,10276,8,90,,64500,806526:18;806527:20;806528:22,法术防御_424;生命_1320,
10277_0,,10277_0,10277,,10,,1000,806511:1,,
10277_1,,10277_1,10277,1,20,,1200,806512:1,物理攻击_108;法术攻击_135,
10277_2,,10277_2,10277,2,30,,3000,806513:1;806514:1,物理攻击_216;法术攻击_270,
10277_3,,10277_3,10277,3,40,,3700,806515:1;806516:2,物理攻击_324;法术攻击_405,
10277_4,,10277_4,10277,4,50,,24000,806517:3;806518:4,物理攻击_432;法术攻击_540,
10277_5,,10277_5,10277,5,60,,43000,806519:5;806520:6,物理攻击_540;法术攻击_675,
10277_6,,10277_6,10277,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_648;法术攻击_810,
10277_7,,10277_7,10277,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_756;法术攻击_945,
10277_8,,10277_8,10277,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_864;法术攻击_1080,
10278_0,,10278_0,10278,,10,,1000,806511:1,,
10278_1,,10278_1,10278,1,20,,1200,806512:1,生命_345,
10278_2,,10278_2,10278,2,30,,3000,806513:1;806514:1,生命_690,
10278_3,,10278_3,10278,3,40,,3700,806515:1;806516:2,生命_1035,
10278_4,,10278_4,10278,4,50,,24000,806517:3;806518:4,生命_1380,
10278_5,,10278_5,10278,5,60,,43000,806519:5;806520:6,生命_1725,
10278_6,,10278_6,10278,6,70,,64500,806521:8;806522:10;806523:12,生命_2070,
10278_7,,10278_7,10278,7,80,,64500,806523:12;806524:14;806525:16,生命_2415,
10278_8,,10278_8,10278,8,90,,64500,806526:18;806527:20;806528:22,生命_2760,
10279_0,,10279_0,10279,,10,,1000,806511:1,,
10279_1,,10279_1,10279,1,20,,1200,806512:1,物理防御_44;生命_172,
10279_2,,10279_2,10279,2,30,,3000,806513:1;806514:1,物理防御_88;生命_345,
10279_3,,10279_3,10279,3,40,,3700,806515:1;806516:2,物理防御_132;生命_517,
10279_4,,10279_4,10279,4,50,,24000,806517:3;806518:4,物理防御_176;生命_690,
10279_5,,10279_5,10279,5,60,,43000,806519:5;806520:6,物理防御_220;生命_862,
10279_6,,10279_6,10279,6,70,,64500,806521:8;806522:10;806523:12,物理防御_264;生命_1035,
10279_7,,10279_7,10279,7,80,,64500,806523:12;806524:14;806525:16,物理防御_308;生命_1207,
10279_8,,10279_8,10279,8,90,,64500,806526:18;806527:20;806528:22,物理防御_352;生命_1380,
10280_0,,10280_0,10280,,10,,1000,806511:1,,
10280_1,,10280_1,10280,1,20,,1200,806512:1,法术防御_55;生命_172,
10280_2,,10280_2,10280,2,30,,3000,806513:1;806514:1,法术防御_110;生命_345,
10280_3,,10280_3,10280,3,40,,3700,806515:1;806516:2,法术防御_165;生命_517,
10280_4,,10280_4,10280,4,50,,24000,806517:3;806518:4,法术防御_220;生命_690,
10280_5,,10280_5,10280,5,60,,43000,806519:5;806520:6,法术防御_275;生命_862,
10280_6,,10280_6,10280,6,70,,64500,806521:8;806522:10;806523:12,法术防御_330;生命_1035,
10280_7,,10280_7,10280,7,80,,64500,806523:12;806524:14;806525:16,法术防御_385;生命_1207,
10280_8,,10280_8,10280,8,90,,64500,806526:18;806527:20;806528:22,法术防御_440;生命_1380,
10281_0,,10281_0,10281,,10,,1000,806511:1,,
10281_1,,10281_1,10281,1,20,,1200,806512:1,物理攻击_117;法术攻击_147,
10281_2,,10281_2,10281,2,30,,3000,806513:1;806514:1,物理攻击_235;法术攻击_294,
10281_3,,10281_3,10281,3,40,,3700,806515:1;806516:2,物理攻击_352;法术攻击_441,
10281_4,,10281_4,10281,4,50,,24000,806517:3;806518:4,物理攻击_470;法术攻击_588,
10281_5,,10281_5,10281,5,60,,43000,806519:5;806520:6,物理攻击_588;法术攻击_735,
10281_6,,10281_6,10281,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_705;法术攻击_882,
10281_7,,10281_7,10281,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_823;法术攻击_1029,
10281_8,,10281_8,10281,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_940;法术攻击_1176,
10282_0,,10282_0,10282,,10,,1000,806511:1,,
10282_1,,10282_1,10282,1,20,,1200,806512:1,生命_320,
10282_2,,10282_2,10282,2,30,,3000,806513:1;806514:1,生命_640,
10282_3,,10282_3,10282,3,40,,3700,806515:1;806516:2,生命_960,
10282_4,,10282_4,10282,4,50,,24000,806517:3;806518:4,生命_1280,
10282_5,,10282_5,10282,5,60,,43000,806519:5;806520:6,生命_1600,
10282_6,,10282_6,10282,6,70,,64500,806521:8;806522:10;806523:12,生命_1920,
10282_7,,10282_7,10282,7,80,,64500,806523:12;806524:14;806525:16,生命_2240,
10282_8,,10282_8,10282,8,90,,64500,806526:18;806527:20;806528:22,生命_2560,
10283_0,,10283_0,10283,,10,,1000,806511:1,,
10283_1,,10283_1,10283,1,20,,1200,806512:1,物理防御_51;生命_160,
10283_2,,10283_2,10283,2,30,,3000,806513:1;806514:1,物理防御_102;生命_320,
10283_3,,10283_3,10283,3,40,,3700,806515:1;806516:2,物理防御_153;生命_480,
10283_4,,10283_4,10283,4,50,,24000,806517:3;806518:4,物理防御_204;生命_640,
10283_5,,10283_5,10283,5,60,,43000,806519:5;806520:6,物理防御_255;生命_800,
10283_6,,10283_6,10283,6,70,,64500,806521:8;806522:10;806523:12,物理防御_306;生命_960,
10283_7,,10283_7,10283,7,80,,64500,806523:12;806524:14;806525:16,物理防御_357;生命_1120,
10283_8,,10283_8,10283,8,90,,64500,806526:18;806527:20;806528:22,物理防御_408;生命_1280,
10284_0,,10284_0,10284,,10,,1000,806511:1,,
10284_1,,10284_1,10284,1,20,,1200,806512:1,法术防御_40;生命_160,
10284_2,,10284_2,10284,2,30,,3000,806513:1;806514:1,法术防御_81;生命_320,
10284_3,,10284_3,10284,3,40,,3700,806515:1;806516:2,法术防御_122;生命_480,
10284_4,,10284_4,10284,4,50,,24000,806517:3;806518:4,法术防御_163;生命_640,
10284_5,,10284_5,10284,5,60,,43000,806519:5;806520:6,法术防御_204;生命_800,
10284_6,,10284_6,10284,6,70,,64500,806521:8;806522:10;806523:12,法术防御_244;生命_960,
10284_7,,10284_7,10284,7,80,,64500,806523:12;806524:14;806525:16,法术防御_285;生命_1120,
10284_8,,10284_8,10284,8,90,,64500,806526:18;806527:20;806528:22,法术防御_326;生命_1280,
10285_0,,10285_0,10285,,10,,1000,806511:1,,
10285_1,,10285_1,10285,1,20,,1200,806512:1,物理攻击_112;法术攻击_141,
10285_2,,10285_2,10285,2,30,,3000,806513:1;806514:1,物理攻击_225;法术攻击_282,
10285_3,,10285_3,10285,3,40,,3700,806515:1;806516:2,物理攻击_338;法术攻击_423,
10285_4,,10285_4,10285,4,50,,24000,806517:3;806518:4,物理攻击_451;法术攻击_564,
10285_5,,10285_5,10285,5,60,,43000,806519:5;806520:6,物理攻击_564;法术攻击_705,
10285_6,,10285_6,10285,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_676;法术攻击_846,
10285_7,,10285_7,10285,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_789;法术攻击_987,
10285_8,,10285_8,10285,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_902;法术攻击_1128,
10286_0,,10286_0,10286,,10,,1000,806511:1,,
10286_1,,10286_1,10286,1,20,,1200,806512:1,生命_330,
10286_2,,10286_2,10286,2,30,,3000,806513:1;806514:1,生命_660,
10286_3,,10286_3,10286,3,40,,3700,806515:1;806516:2,生命_990,
10286_4,,10286_4,10286,4,50,,24000,806517:3;806518:4,生命_1320,
10286_5,,10286_5,10286,5,60,,43000,806519:5;806520:6,生命_1650,
10286_6,,10286_6,10286,6,70,,64500,806521:8;806522:10;806523:12,生命_1980,
10286_7,,10286_7,10286,7,80,,64500,806523:12;806524:14;806525:16,生命_2310,
10286_8,,10286_8,10286,8,90,,64500,806526:18;806527:20;806528:22,生命_2640,
10287_0,,10287_0,10287,,10,,1000,806511:1,,
10287_1,,10287_1,10287,1,20,,1200,806512:1,物理防御_53;生命_165,
10287_2,,10287_2,10287,2,30,,3000,806513:1;806514:1,物理防御_106;生命_330,
10287_3,,10287_3,10287,3,40,,3700,806515:1;806516:2,物理防御_159;生命_495,
10287_4,,10287_4,10287,4,50,,24000,806517:3;806518:4,物理防御_212;生命_660,
10287_5,,10287_5,10287,5,60,,43000,806519:5;806520:6,物理防御_265;生命_825,
10287_6,,10287_6,10287,6,70,,64500,806521:8;806522:10;806523:12,物理防御_318;生命_990,
10287_7,,10287_7,10287,7,80,,64500,806523:12;806524:14;806525:16,物理防御_371;生命_1155,
10287_8,,10287_8,10287,8,90,,64500,806526:18;806527:20;806528:22,物理防御_424;生命_1320,
10288_0,,10288_0,10288,,10,,1000,806511:1,,
10288_1,,10288_1,10288,1,20,,1200,806512:1,法术防御_42;生命_165,
10288_2,,10288_2,10288,2,30,,3000,806513:1;806514:1,法术防御_84;生命_330,
10288_3,,10288_3,10288,3,40,,3700,806515:1;806516:2,法术防御_127;生命_495,
10288_4,,10288_4,10288,4,50,,24000,806517:3;806518:4,法术防御_169;生命_660,
10288_5,,10288_5,10288,5,60,,43000,806519:5;806520:6,法术防御_212;生命_825,
10288_6,,10288_6,10288,6,70,,64500,806521:8;806522:10;806523:12,法术防御_254;生命_990,
10288_7,,10288_7,10288,7,80,,64500,806523:12;806524:14;806525:16,法术防御_296;生命_1155,
10288_8,,10288_8,10288,8,90,,64500,806526:18;806527:20;806528:22,法术防御_339;生命_1320,
10289_0,,10289_0,10289,,10,,1000,806511:1,,
10289_1,,10289_1,10289,1,20,,1200,806512:1,物理攻击_108;法术攻击_135,
10289_2,,10289_2,10289,2,30,,3000,806513:1;806514:1,物理攻击_216;法术攻击_270,
10289_3,,10289_3,10289,3,40,,3700,806515:1;806516:2,物理攻击_324;法术攻击_405,
10289_4,,10289_4,10289,4,50,,24000,806517:3;806518:4,物理攻击_432;法术攻击_540,
10289_5,,10289_5,10289,5,60,,43000,806519:5;806520:6,物理攻击_540;法术攻击_675,
10289_6,,10289_6,10289,6,70,,64500,806521:8;806522:10;806523:12,物理攻击_648;法术攻击_810,
10289_7,,10289_7,10289,7,80,,64500,806523:12;806524:14;806525:16,物理攻击_756;法术攻击_945,
10289_8,,10289_8,10289,8,90,,64500,806526:18;806527:20;806528:22,物理攻击_864;法术攻击_1080,
10290_0,,10290_0,10290,,10,,1000,806511:1,,
10290_1,,10290_1,10290,1,20,,1200,806512:1,生命_345,
10290_2,,10290_2,10290,2,30,,3000,806513:1;806514:1,生命_690,
10290_3,,10290_3,10290,3,40,,3700,806515:1;806516:2,生命_1035,
10290_4,,10290_4,10290,4,50,,24000,806517:3;806518:4,生命_1380,
10290_5,,10290_5,10290,5,60,,43000,806519:5;806520:6,生命_1725,
10290_6,,10290_6,10290,6,70,,64500,806521:8;806522:10;806523:12,生命_2070,
10290_7,,10290_7,10290,7,80,,64500,806523:12;806524:14;806525:16,生命_2415,
10290_8,,10290_8,10290,8,90,,64500,806526:18;806527:20;806528:22,生命_2760,
10291_0,,10291_0,10291,,10,,1000,806511:1,,
10291_1,,10291_1,10291,1,20,,1200,806512:1,物理防御_55;生命_172,
10291_2,,10291_2,10291,2,30,,3000,806513:1;806514:1,物理防御_110;生命_345,
10291_3,,10291_3,10291,3,40,,3700,806515:1;806516:2,物理防御_165;生命_517,
10291_4,,10291_4,10291,4,50,,24000,806517:3;806518:4,物理防御_220;生命_690,
10291_5,,10291_5,10291,5,60,,43000,806519:5;806520:6,物理防御_275;生命_862,
10291_6,,10291_6,10291,6,70,,64500,806521:8;806522:10;806523:12,物理防御_330;生命_1035,
10291_7,,10291_7,10291,7,80,,64500,806523:12;806524:14;806525:16,物理防御_385;生命_1207,
10291_8,,10291_8,10291,8,90,,64500,806526:18;806527:20;806528:22,物理防御_440;生命_1380,
10292_0,,10292_0,10292,,10,,1000,806511:1,,
10292_1,,10292_1,10292,1,20,,1200,806512:1,法术防御_44;生命_172,
10292_2,,10292_2,10292,2,30,,3000,806513:1;806514:1,法术防御_88;生命_345,
10292_3,,10292_3,10292,3,40,,3700,806515:1;806516:2,法术防御_132;生命_517,
10292_4,,10292_4,10292,4,50,,24000,806517:3;806518:4,法术防御_176;生命_690,
10292_5,,10292_5,10292,5,60,,43000,806519:5;806520:6,法术防御_220;生命_862,
10292_6,,10292_6,10292,6,70,,64500,806521:8;806522:10;806523:12,法术防御_264;生命_1035,
10292_7,,10292_7,10292,7,80,,64500,806523:12;806524:14;806525:16,法术防御_308;生命_1207,
10292_8,,10292_8,10292,8,90,,64500,806526:18;806527:20;806528:22,法术防御_352;生命_1380,
10293_0,,10293_0,10293,,10,,1000,806551:1,,
10293_1,,10293_1,10293,1,20,,1200,806551:2,,物理攻击_55;法术攻击_55
10293_2,,10293_2,10293,2,30,,3000,806551:3,,物理攻击_111;法术攻击_111
10293_3,,10293_3,10293,3,40,,3700,806551:10,,物理攻击_166;法术攻击_166
10293_4,,10293_4,10293,4,50,,24000,806551:30,,物理攻击_222;法术攻击_222
10293_5,,10293_5,10293,5,60,,43000,806551:80,,物理攻击_277;法术攻击_277
