key,备注,强化id,强化属性方案id,等级,增加固定属性,增加百分比属性(万分比）,属性1,值1,属性2,值2,百分比1,值1,百分比2,值2
10217_61,,10217_61,10217,61,物理攻击_819;法术攻击_1024,,物理攻击,819,法术攻击,1024,,,,
10217_62,,10217_62,10217,62,物理攻击_833;法术攻击_1041,,物理攻击,833,法术攻击,1041,,,,
10217_63,,10217_63,10217,63,物理攻击_846;法术攻击_1058,,物理攻击,846,法术攻击,1058,,,,
10217_64,,10217_64,10217,64,物理攻击_860;法术攻击_1075,,物理攻击,860,法术攻击,1075,,,,
10217_65,,10217_65,10217,65,物理攻击_873;法术攻击_1092,,物理攻击,873,法术攻击,1092,,,,
10217_66,,10217_66,10217,66,物理攻击_887;法术攻击_1108,,物理攻击,887,法术攻击,1108,,,,
10217_67,,10217_67,10217,67,物理攻击_900;法术攻击_1125,,物理攻击,900,法术攻击,1125,,,,
10217_68,,10217_68,10217,68,物理攻击_913;法术攻击_1142,,物理攻击,913,法术攻击,1142,,,,
10217_69,,10217_69,10217,69,物理攻击_927;法术攻击_1159,,物理攻击,927,法术攻击,1159,,,,
10217_70,,10217_70,10217,70,物理攻击_940;法术攻击_1176,,物理攻击,940,法术攻击,1176,,,,
10217_71,,10217_71,10217,71,物理攻击_954;法术攻击_1192,,物理攻击,954,法术攻击,1192,,,,
10217_72,,10217_72,10217,72,物理攻击_967;法术攻击_1209,,物理攻击,967,法术攻击,1209,,,,
10217_73,,10217_73,10217,73,物理攻击_981;法术攻击_1226,,物理攻击,981,法术攻击,1226,,,,
10217_74,,10217_74,10217,74,物理攻击_994;法术攻击_1243,,物理攻击,994,法术攻击,1243,,,,
10217_75,,10217_75,10217,75,物理攻击_1008;法术攻击_1260,,物理攻击,1008,法术攻击,1260,,,,
10217_76,,10217_76,10217,76,物理攻击_1021;法术攻击_1276,,物理攻击,1021,法术攻击,1276,,,,
10217_77,,10217_77,10217,77,物理攻击_1034;法术攻击_1293,,物理攻击,1034,法术攻击,1293,,,,
10217_78,,10217_78,10217,78,物理攻击_1048;法术攻击_1310,,物理攻击,1048,法术攻击,1310,,,,
10217_79,,10217_79,10217,79,物理攻击_1061;法术攻击_1327,,物理攻击,1061,法术攻击,1327,,,,
10217_80,,10217_80,10217,80,物理攻击_1075;法术攻击_1344,,物理攻击,1075,法术攻击,1344,,,,
10217_81,,10217_81,10217,81,物理攻击_1088;法术攻击_1360,,物理攻击,1088,法术攻击,1360,,,,
10217_82,,10217_82,10217,82,物理攻击_1102;法术攻击_1377,,物理攻击,1102,法术攻击,1377,,,,
10217_83,,10217_83,10217,83,物理攻击_1115;法术攻击_1394,,物理攻击,1115,法术攻击,1394,,,,
10217_84,,10217_84,10217,84,物理攻击_1128;法术攻击_1411,,物理攻击,1128,法术攻击,1411,,,,
10217_85,,10217_85,10217,85,物理攻击_1142;法术攻击_1428,,物理攻击,1142,法术攻击,1428,,,,
10217_86,,10217_86,10217,86,物理攻击_1155;法术攻击_1444,,物理攻击,1155,法术攻击,1444,,,,
10217_87,,10217_87,10217,87,物理攻击_1169;法术攻击_1461,,物理攻击,1169,法术攻击,1461,,,,
10217_88,,10217_88,10217,88,物理攻击_1182;法术攻击_1478,,物理攻击,1182,法术攻击,1478,,,,
10217_89,,10217_89,10217,89,物理攻击_1196;法术攻击_1495,,物理攻击,1196,法术攻击,1495,,,,
10217_90,,10217_90,10217,90,物理攻击_1209;法术攻击_1512,,物理攻击,1209,法术攻击,1512,,,,
10218_1,,10218_1,10218,1,生命_41,,生命,41,,0,,,,
10218_2,,10218_2,10218,2,生命_82,,生命,82,,0,,,,
10218_3,,10218_3,10218,3,生命_123,,生命,123,,0,,,,
10218_4,,10218_4,10218,4,生命_164,,生命,164,,0,,,,
10218_5,,10218_5,10218,5,生命_205,,生命,205,,0,,,,
10218_6,,10218_6,10218,6,生命_246,,生命,246,,0,,,,
10218_7,,10218_7,10218,7,生命_287,,生命,287,,0,,,,
10218_8,,10218_8,10218,8,生命_328,,生命,328,,0,,,,
10218_9,,10218_9,10218,9,生命_369,,生命,369,,0,,,,
10218_10,,10218_10,10218,10,生命_410,,生命,410,,0,,,,
10218_11,,10218_11,10218,11,生命_451,,生命,451,,0,,,,
10218_12,,10218_12,10218,12,生命_492,,生命,492,,0,,,,
10218_13,,10218_13,10218,13,生命_533,,生命,533,,0,,,,
10218_14,,10218_14,10218,14,生命_574,,生命,574,,0,,,,
10218_15,,10218_15,10218,15,生命_615,,生命,615,,0,,,,
10218_16,,10218_16,10218,16,生命_656,,生命,656,,0,,,,
10218_17,,10218_17,10218,17,生命_697,,生命,697,,0,,,,
10218_18,,10218_18,10218,18,生命_738,,生命,738,,0,,,,
10218_19,,10218_19,10218,19,生命_779,,生命,779,,0,,,,
10218_20,,10218_20,10218,20,生命_820,,生命,820,,0,,,,
10218_21,,10218_21,10218,21,生命_861,,生命,861,,0,,,,
10218_22,,10218_22,10218,22,生命_902,,生命,902,,0,,,,
10218_23,,10218_23,10218,23,生命_943,,生命,943,,0,,,,
10218_24,,10218_24,10218,24,生命_984,,生命,984,,0,,,,
10218_25,,10218_25,10218,25,生命_1025,,生命,1025,,0,,,,
10218_26,,10218_26,10218,26,生命_1066,,生命,1066,,0,,,,
10218_27,,10218_27,10218,27,生命_1107,,生命,1107,,0,,,,
10218_28,,10218_28,10218,28,生命_1148,,生命,1148,,0,,,,
10218_29,,10218_29,10218,29,生命_1189,,生命,1189,,0,,,,
10218_30,,10218_30,10218,30,生命_1230,,生命,1230,,0,,,,
10218_31,,10218_31,10218,31,生命_1271,,生命,1271,,0,,,,
10218_32,,10218_32,10218,32,生命_1312,,生命,1312,,0,,,,
10218_33,,10218_33,10218,33,生命_1353,,生命,1353,,0,,,,
10218_34,,10218_34,10218,34,生命_1394,,生命,1394,,0,,,,
10218_35,,10218_35,10218,35,生命_1435,,生命,1435,,0,,,,
10218_36,,10218_36,10218,36,生命_1476,,生命,1476,,0,,,,
10218_37,,10218_37,10218,37,生命_1517,,生命,1517,,0,,,,
10218_38,,10218_38,10218,38,生命_1558,,生命,1558,,0,,,,
10218_39,,10218_39,10218,39,生命_1599,,生命,1599,,0,,,,
10218_40,,10218_40,10218,40,生命_1640,,生命,1640,,0,,,,
10218_41,,10218_41,10218,41,生命_1681,,生命,1681,,0,,,,
10218_42,,10218_42,10218,42,生命_1722,,生命,1722,,0,,,,
10218_43,,10218_43,10218,43,生命_1763,,生命,1763,,0,,,,
10218_44,,10218_44,10218,44,生命_1804,,生命,1804,,0,,,,
10218_45,,10218_45,10218,45,生命_1845,,生命,1845,,0,,,,
10218_46,,10218_46,10218,46,生命_1886,,生命,1886,,0,,,,
10218_47,,10218_47,10218,47,生命_1927,,生命,1927,,0,,,,
10218_48,,10218_48,10218,48,生命_1968,,生命,1968,,0,,,,
10218_49,,10218_49,10218,49,生命_2009,,生命,2009,,0,,,,
10218_50,,10218_50,10218,50,生命_2050,,生命,2050,,0,,,,
10218_51,,10218_51,10218,51,生命_2091,,生命,2091,,0,,,,
10218_52,,10218_52,10218,52,生命_2132,,生命,2132,,0,,,,
10218_53,,10218_53,10218,53,生命_2173,,生命,2173,,0,,,,
10218_54,,10218_54,10218,54,生命_2214,,生命,2214,,0,,,,
10218_55,,10218_55,10218,55,生命_2255,,生命,2255,,0,,,,
10218_56,,10218_56,10218,56,生命_2296,,生命,2296,,0,,,,
10218_57,,10218_57,10218,57,生命_2337,,生命,2337,,0,,,,
10218_58,,10218_58,10218,58,生命_2378,,生命,2378,,0,,,,
10218_59,,10218_59,10218,59,生命_2419,,生命,2419,,0,,,,
10218_60,,10218_60,10218,60,生命_2460,,生命,2460,,0,,,,
10218_61,,10218_61,10218,61,生命_2501,,生命,2501,,0,,,,
10218_62,,10218_62,10218,62,生命_2542,,生命,2542,,0,,,,
10218_63,,10218_63,10218,63,生命_2583,,生命,2583,,0,,,,
10218_64,,10218_64,10218,64,生命_2624,,生命,2624,,0,,,,
10218_65,,10218_65,10218,65,生命_2665,,生命,2665,,0,,,,
10218_66,,10218_66,10218,66,生命_2706,,生命,2706,,0,,,,
10218_67,,10218_67,10218,67,生命_2747,,生命,2747,,0,,,,
10218_68,,10218_68,10218,68,生命_2788,,生命,2788,,0,,,,
10218_69,,10218_69,10218,69,生命_2829,,生命,2829,,0,,,,
10218_70,,10218_70,10218,70,生命_2870,,生命,2870,,0,,,,
10218_71,,10218_71,10218,71,生命_2911,,生命,2911,,0,,,,
10218_72,,10218_72,10218,72,生命_2952,,生命,2952,,0,,,,
10218_73,,10218_73,10218,73,生命_2993,,生命,2993,,0,,,,
10218_74,,10218_74,10218,74,生命_3034,,生命,3034,,0,,,,
10218_75,,10218_75,10218,75,生命_3075,,生命,3075,,0,,,,
10218_76,,10218_76,10218,76,生命_3116,,生命,3116,,0,,,,
10218_77,,10218_77,10218,77,生命_3157,,生命,3157,,0,,,,
10218_78,,10218_78,10218,78,生命_3198,,生命,3198,,0,,,,
10218_79,,10218_79,10218,79,生命_3239,,生命,3239,,0,,,,
10218_80,,10218_80,10218,80,生命_3280,,生命,3280,,0,,,,
10218_81,,10218_81,10218,81,生命_3321,,生命,3321,,0,,,,
10218_82,,10218_82,10218,82,生命_3362,,生命,3362,,0,,,,
10218_83,,10218_83,10218,83,生命_3403,,生命,3403,,0,,,,
10218_84,,10218_84,10218,84,生命_3444,,生命,3444,,0,,,,
10218_85,,10218_85,10218,85,生命_3485,,生命,3485,,0,,,,
10218_86,,10218_86,10218,86,生命_3526,,生命,3526,,0,,,,
10218_87,,10218_87,10218,87,生命_3567,,生命,3567,,0,,,,
10218_88,,10218_88,10218,88,生命_3608,,生命,3608,,0,,,,
10218_89,,10218_89,10218,89,生命_3649,,生命,3649,,0,,,,
10218_90,,10218_90,10218,90,生命_3690,,生命,3690,,0,,,,
10219_1,,10219_1,10219,1,物理防御_4;生命_20,,物理防御,4,生命,20,,,,
10219_2,,10219_2,10219,2,物理防御_8;生命_41,,物理防御,8,生命,41,,,,
10219_3,,10219_3,10219,3,物理防御_13;生命_61,,物理防御,13,生命,61,,,,
10219_4,,10219_4,10219,4,物理防御_17;生命_82,,物理防御,17,生命,82,,,,
10219_5,,10219_5,10219,5,物理防御_22;生命_102,,物理防御,22,生命,102,,,,
10219_6,,10219_6,10219,6,物理防御_26;生命_123,,物理防御,26,生命,123,,,,
10219_7,,10219_7,10219,7,物理防御_30;生命_143,,物理防御,30,生命,143,,,,
10219_8,,10219_8,10219,8,物理防御_35;生命_164,,物理防御,35,生命,164,,,,
10219_9,,10219_9,10219,9,物理防御_39;生命_184,,物理防御,39,生命,184,,,,
10219_10,,10219_10,10219,10,物理防御_44;生命_205,,物理防御,44,生命,205,,,,
10219_11,,10219_11,10219,11,物理防御_48;生命_225,,物理防御,48,生命,225,,,,
10219_12,,10219_12,10219,12,物理防御_52;生命_246,,物理防御,52,生命,246,,,,
10219_13,,10219_13,10219,13,物理防御_57;生命_266,,物理防御,57,生命,266,,,,
10219_14,,10219_14,10219,14,物理防御_61;生命_287,,物理防御,61,生命,287,,,,
10219_15,,10219_15,10219,15,物理防御_66;生命_307,,物理防御,66,生命,307,,,,
10219_16,,10219_16,10219,16,物理防御_70;生命_328,,物理防御,70,生命,328,,,,
10219_17,,10219_17,10219,17,物理防御_74;生命_348,,物理防御,74,生命,348,,,,
10219_18,,10219_18,10219,18,物理防御_79;生命_369,,物理防御,79,生命,369,,,,
10219_19,,10219_19,10219,19,物理防御_83;生命_389,,物理防御,83,生命,389,,,,
10219_20,,10219_20,10219,20,物理防御_88;生命_410,,物理防御,88,生命,410,,,,
10219_21,,10219_21,10219,21,物理防御_92;生命_430,,物理防御,92,生命,430,,,,
10219_22,,10219_22,10219,22,物理防御_96;生命_451,,物理防御,96,生命,451,,,,
10219_23,,10219_23,10219,23,物理防御_101;生命_471,,物理防御,101,生命,471,,,,
10219_24,,10219_24,10219,24,物理防御_105;生命_492,,物理防御,105,生命,492,,,,
10219_25,,10219_25,10219,25,物理防御_110;生命_512,,物理防御,110,生命,512,,,,
10219_26,,10219_26,10219,26,物理防御_114;生命_533,,物理防御,114,生命,533,,,,
10219_27,,10219_27,10219,27,物理防御_118;生命_553,,物理防御,118,生命,553,,,,
10219_28,,10219_28,10219,28,物理防御_123;生命_574,,物理防御,123,生命,574,,,,
10219_29,,10219_29,10219,29,物理防御_127;生命_594,,物理防御,127,生命,594,,,,
10219_30,,10219_30,10219,30,物理防御_132;生命_615,,物理防御,132,生命,615,,,,
10219_31,,10219_31,10219,31,物理防御_136;生命_635,,物理防御,136,生命,635,,,,
10219_32,,10219_32,10219,32,物理防御_140;生命_656,,物理防御,140,生命,656,,,,
10219_33,,10219_33,10219,33,物理防御_145;生命_676,,物理防御,145,生命,676,,,,
10219_34,,10219_34,10219,34,物理防御_149;生命_697,,物理防御,149,生命,697,,,,
10219_35,,10219_35,10219,35,物理防御_154;生命_717,,物理防御,154,生命,717,,,,
10219_36,,10219_36,10219,36,物理防御_158;生命_738,,物理防御,158,生命,738,,,,
10219_37,,10219_37,10219,37,物理防御_162;生命_758,,物理防御,162,生命,758,,,,
10219_38,,10219_38,10219,38,物理防御_167;生命_779,,物理防御,167,生命,779,,,,
10219_39,,10219_39,10219,39,物理防御_171;生命_799,,物理防御,171,生命,799,,,,
10219_40,,10219_40,10219,40,物理防御_176;生命_820,,物理防御,176,生命,820,,,,
10219_41,,10219_41,10219,41,物理防御_180;生命_840,,物理防御,180,生命,840,,,,
10219_42,,10219_42,10219,42,物理防御_184;生命_861,,物理防御,184,生命,861,,,,
10219_43,,10219_43,10219,43,物理防御_189;生命_881,,物理防御,189,生命,881,,,,
10219_44,,10219_44,10219,44,物理防御_193;生命_902,,物理防御,193,生命,902,,,,
10219_45,,10219_45,10219,45,物理防御_198;生命_922,,物理防御,198,生命,922,,,,
10219_46,,10219_46,10219,46,物理防御_202;生命_943,,物理防御,202,生命,943,,,,
10219_47,,10219_47,10219,47,物理防御_206;生命_963,,物理防御,206,生命,963,,,,
10219_48,,10219_48,10219,48,物理防御_211;生命_984,,物理防御,211,生命,984,,,,
10219_49,,10219_49,10219,49,物理防御_215;生命_1004,,物理防御,215,生命,1004,,,,
10219_50,,10219_50,10219,50,物理防御_220;生命_1025,,物理防御,220,生命,1025,,,,
10219_51,,10219_51,10219,51,物理防御_224;生命_1045,,物理防御,224,生命,1045,,,,
10219_52,,10219_52,10219,52,物理防御_228;生命_1066,,物理防御,228,生命,1066,,,,
10219_53,,10219_53,10219,53,物理防御_233;生命_1086,,物理防御,233,生命,1086,,,,
10219_54,,10219_54,10219,54,物理防御_237;生命_1107,,物理防御,237,生命,1107,,,,
10219_55,,10219_55,10219,55,物理防御_242;生命_1127,,物理防御,242,生命,1127,,,,
10219_56,,10219_56,10219,56,物理防御_246;生命_1148,,物理防御,246,生命,1148,,,,
10219_57,,10219_57,10219,57,物理防御_250;生命_1168,,物理防御,250,生命,1168,,,,
10219_58,,10219_58,10219,58,物理防御_255;生命_1189,,物理防御,255,生命,1189,,,,
10219_59,,10219_59,10219,59,物理防御_259;生命_1209,,物理防御,259,生命,1209,,,,
10219_60,,10219_60,10219,60,物理防御_264;生命_1230,,物理防御,264,生命,1230,,,,
10219_61,,10219_61,10219,61,物理防御_268;生命_1250,,物理防御,268,生命,1250,,,,
10219_62,,10219_62,10219,62,物理防御_272;生命_1271,,物理防御,272,生命,1271,,,,
10219_63,,10219_63,10219,63,物理防御_277;生命_1291,,物理防御,277,生命,1291,,,,
10219_64,,10219_64,10219,64,物理防御_281;生命_1312,,物理防御,281,生命,1312,,,,
10219_65,,10219_65,10219,65,物理防御_286;生命_1332,,物理防御,286,生命,1332,,,,
10219_66,,10219_66,10219,66,物理防御_290;生命_1353,,物理防御,290,生命,1353,,,,
10219_67,,10219_67,10219,67,物理防御_294;生命_1373,,物理防御,294,生命,1373,,,,
10219_68,,10219_68,10219,68,物理防御_299;生命_1394,,物理防御,299,生命,1394,,,,
10219_69,,10219_69,10219,69,物理防御_303;生命_1414,,物理防御,303,生命,1414,,,,
10219_70,,10219_70,10219,70,物理防御_308;生命_1435,,物理防御,308,生命,1435,,,,
10219_71,,10219_71,10219,71,物理防御_312;生命_1455,,物理防御,312,生命,1455,,,,
10219_72,,10219_72,10219,72,物理防御_316;生命_1476,,物理防御,316,生命,1476,,,,
10219_73,,10219_73,10219,73,物理防御_321;生命_1496,,物理防御,321,生命,1496,,,,
10219_74,,10219_74,10219,74,物理防御_325;生命_1517,,物理防御,325,生命,1517,,,,
10219_75,,10219_75,10219,75,物理防御_330;生命_1537,,物理防御,330,生命,1537,,,,
10219_76,,10219_76,10219,76,物理防御_334;生命_1558,,物理防御,334,生命,1558,,,,
10219_77,,10219_77,10219,77,物理防御_338;生命_1578,,物理防御,338,生命,1578,,,,
10219_78,,10219_78,10219,78,物理防御_343;生命_1599,,物理防御,343,生命,1599,,,,
10219_79,,10219_79,10219,79,物理防御_347;生命_1619,,物理防御,347,生命,1619,,,,
10219_80,,10219_80,10219,80,物理防御_352;生命_1640,,物理防御,352,生命,1640,,,,
10219_81,,10219_81,10219,81,物理防御_356;生命_1660,,物理防御,356,生命,1660,,,,
10219_82,,10219_82,10219,82,物理防御_360;生命_1681,,物理防御,360,生命,1681,,,,
10219_83,,10219_83,10219,83,物理防御_365;生命_1701,,物理防御,365,生命,1701,,,,
10219_84,,10219_84,10219,84,物理防御_369;生命_1722,,物理防御,369,生命,1722,,,,
10219_85,,10219_85,10219,85,物理防御_374;生命_1742,,物理防御,374,生命,1742,,,,
10219_86,,10219_86,10219,86,物理防御_378;生命_1763,,物理防御,378,生命,1763,,,,
10219_87,,10219_87,10219,87,物理防御_382;生命_1783,,物理防御,382,生命,1783,,,,
10219_88,,10219_88,10219,88,物理防御_387;生命_1804,,物理防御,387,生命,1804,,,,
10219_89,,10219_89,10219,89,物理防御_391;生命_1824,,物理防御,391,生命,1824,,,,
10219_90,,10219_90,10219,90,物理防御_396;生命_1845,,物理防御,396,生命,1845,,,,
10220_1,,10220_1,10220,1,法术防御_3;生命_20,,法术防御,3,生命,20,,,,
10220_2,,10220_2,10220,2,法术防御_7;生命_41,,法术防御,7,生命,41,,,,
10220_3,,10220_3,10220,3,法术防御_10;生命_61,,法术防御,10,生命,61,,,,
10220_4,,10220_4,10220,4,法术防御_14;生命_82,,法术防御,14,生命,82,,,,
10220_5,,10220_5,10220,5,法术防御_17;生命_102,,法术防御,17,生命,102,,,,
10220_6,,10220_6,10220,6,法术防御_21;生命_123,,法术防御,21,生命,123,,,,
10220_7,,10220_7,10220,7,法术防御_24;生命_143,,法术防御,24,生命,143,,,,
10220_8,,10220_8,10220,8,法术防御_28;生命_164,,法术防御,28,生命,164,,,,
10220_9,,10220_9,10220,9,法术防御_31;生命_184,,法术防御,31,生命,184,,,,
10220_10,,10220_10,10220,10,法术防御_35;生命_205,,法术防御,35,生命,205,,,,
10220_11,,10220_11,10220,11,法术防御_38;生命_225,,法术防御,38,生命,225,,,,
10220_12,,10220_12,10220,12,法术防御_42;生命_246,,法术防御,42,生命,246,,,,
10220_13,,10220_13,10220,13,法术防御_45;生命_266,,法术防御,45,生命,266,,,,
10220_14,,10220_14,10220,14,法术防御_49;生命_287,,法术防御,49,生命,287,,,,
10220_15,,10220_15,10220,15,法术防御_52;生命_307,,法术防御,52,生命,307,,,,
10220_16,,10220_16,10220,16,法术防御_56;生命_328,,法术防御,56,生命,328,,,,
10220_17,,10220_17,10220,17,法术防御_59;生命_348,,法术防御,59,生命,348,,,,
10220_18,,10220_18,10220,18,法术防御_63;生命_369,,法术防御,63,生命,369,,,,
10220_19,,10220_19,10220,19,法术防御_66;生命_389,,法术防御,66,生命,389,,,,
10220_20,,10220_20,10220,20,法术防御_70;生命_410,,法术防御,70,生命,410,,,,
10220_21,,10220_21,10220,21,法术防御_73;生命_430,,法术防御,73,生命,430,,,,
10220_22,,10220_22,10220,22,法术防御_77;生命_451,,法术防御,77,生命,451,,,,
10220_23,,10220_23,10220,23,法术防御_80;生命_471,,法术防御,80,生命,471,,,,
10220_24,,10220_24,10220,24,法术防御_84;生命_492,,法术防御,84,生命,492,,,,
10220_25,,10220_25,10220,25,法术防御_88;生命_512,,法术防御,88,生命,512,,,,
10220_26,,10220_26,10220,26,法术防御_91;生命_533,,法术防御,91,生命,533,,,,
10220_27,,10220_27,10220,27,法术防御_95;生命_553,,法术防御,95,生命,553,,,,
10220_28,,10220_28,10220,28,法术防御_98;生命_574,,法术防御,98,生命,574,,,,
10220_29,,10220_29,10220,29,法术防御_102;生命_594,,法术防御,102,生命,594,,,,
