Key,Remarks,Id,Type,modeId,level,HeroAttackRate,HeroPhysicalDefenseRate,HeroMagicDefenseRate,HeroLifeRate,MonsterAttack,MonsterPhysicalDefense,MonsterMagicDefense,MonsterLife,Hide,Enter,Die,Normal,Skill01,Skill02,Skill03,Skill04,Skill05,skillOpenCondition,Scale,attackType,viewRange,moveSpeed,AttackRange,reactionTime,doHurt,hardStraight,exemptPhysiqueDef,exemptSpiritDef,AIGroupId
300029_16,,300029_16,1,300029,16,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_17,,300029_17,1,300029,17,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_18,,300029_18,1,300029,18,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_19,,300029_19,1,300029,19,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_20,,300029_20,1,300029,20,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_21,,300029_21,1,300029,21,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_22,,300029_22,1,300029,22,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_23,,300029_23,1,300029,23,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_24,,300029_24,1,300029,24,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_25,,300029_25,1,300029,25,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_26,,300029_26,1,300029,26,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_27,,300029_27,1,300029,27,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_28,,300029_28,1,300029,28,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_29,,300029_29,1,300029,29,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_30,,300029_30,1,300029,30,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_31,,300029_31,1,300029,31,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_32,,300029_32,1,300029,32,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_33,,300029_33,1,300029,33,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_34,,300029_34,1,300029,34,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_35,,300029_35,1,300029,35,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_36,,300029_36,1,300029,36,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_37,,300029_37,1,300029,37,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_38,,300029_38,1,300029,38,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_39,,300029_39,1,300029,39,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_40,,300029_40,1,300029,40,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_41,,300029_41,1,300029,41,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_42,,300029_42,1,300029,42,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_43,,300029_43,1,300029,43,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_44,,300029_44,1,300029,44,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_45,,300029_45,1,300029,45,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_46,,300029_46,1,300029,46,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_47,,300029_47,1,300029,47,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_48,,300029_48,1,300029,48,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_49,,300029_49,1,300029,49,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_50,,300029_50,1,300029,50,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_51,,300029_51,1,300029,51,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_52,,300029_52,1,300029,52,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_53,,300029_53,1,300029,53,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_54,,300029_54,1,300029,54,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_55,,300029_55,1,300029,55,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_56,,300029_56,1,300029,56,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_57,,300029_57,1,300029,57,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_58,,300029_58,1,300029,58,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_59,,300029_59,1,300029,59,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_60,,300029_60,1,300029,60,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_61,,300029_61,1,300029,61,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_62,,300029_62,1,300029,62,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_63,,300029_63,1,300029,63,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_64,,300029_64,1,300029,64,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_65,,300029_65,1,300029,65,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_66,,300029_66,1,300029,66,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_67,,300029_67,1,300029,67,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_68,,300029_68,1,300029,68,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_69,,300029_69,1,300029,69,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_70,,300029_70,1,300029,70,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_71,,300029_71,1,300029,71,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_72,,300029_72,1,300029,72,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_73,,300029_73,1,300029,73,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_74,,300029_74,1,300029,74,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_75,,300029_75,1,300029,75,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_76,,300029_76,1,300029,76,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_77,,300029_77,1,300029,77,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_78,,300029_78,1,300029,78,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_79,,300029_79,1,300029,79,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_80,,300029_80,1,300029,80,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_81,,300029_81,1,300029,81,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_82,,300029_82,1,300029,82,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_83,,300029_83,1,300029,83,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_84,,300029_84,1,300029,84,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_85,,300029_85,1,300029,85,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_86,,300029_86,1,300029,86,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_87,,300029_87,1,300029,87,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_88,,300029_88,1,300029,88,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_89,,300029_89,1,300029,89,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
300029_90,,300029_90,1,300029,90,1,,,,,10,8,"3,310",,30002910,30002911,,,,,,,,1,,32,5.5,12,0.3,0.25,0.25,,,
500020_1,,500020_1,,500020,1,1,,,,,,,"1,230",1,50002008,50002001,50002000_1,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_2,,500020_2,,500020,2,1,,,,,,,"1,552",1,50002008,50002001,50002000_2,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_3,,500020_3,,500020,3,1,,,,,,,"1,894",1,50002008,50002001,50002000_3,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_4,,500020_4,,500020,4,1,,,,,,,"2,258",1,50002008,50002001,50002000_4,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_5,,500020_5,,500020,5,1,,,,,,,"2,640",1,50002008,50002001,50002000_5,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_6,,500020_6,,500020,6,1,,,,,,,"3,044",1,50002008,50002001,50002000_6,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_7,,500020_7,,500020,7,1,,,,,,,"3,470",1,50002008,50002001,50002000_7,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_8,,500020_8,,500020,8,1,,,,,,,"3,916",1,50002008,50002001,50002000_8,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_9,,500020_9,,500020,9,1,,,,,,,"4,382",1,50002008,50002001,50002000_9,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_10,,500020_10,,500020,10,1,,,,,,,"4,868",1,50002008,50002001,50002000_10,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_11,,500020_11,,500020,11,1,,,,,,,"5,376",1,50002008,50002001,50002000_11,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_12,,500020_12,,500020,12,1,,,,,,,"5,904",1,50002008,50002001,50002000_12,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_13,,500020_13,,500020,13,1,,,,,,,"6,454",1,50002008,50002001,50002000_13,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_14,,500020_14,,500020,14,1,,,,,,,"7,024",1,50002008,50002001,50002000_14,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_15,,500020_15,,500020,15,1,,,,,,,"7,614",1,50002008,50002001,50002000_15,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_16,,500020_16,,500020,16,1,,,,,,,"8,224",1,50002008,50002001,50002000_16,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_17,,500020_17,,500020,17,1,,,,,,,"8,856",1,50002008,50002001,50002000_17,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_18,,500020_18,,500020,18,1,,,,,,,"9,508",1,50002008,50002001,50002000_18,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_19,,500020_19,,500020,19,1,,,,,,,"10,182",1,50002008,50002001,50002000_19,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_20,,500020_20,,500020,20,1,,,,,,,"10,876",1,50002008,50002001,50002000_20,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_21,,500020_21,,500020,21,1,,,,,,,"11,590",1,50002008,50002001,50002000_21,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_22,,500020_22,,500020,22,1,,,,,,,"12,324",1,50002008,50002001,50002000_22,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_23,,500020_23,,500020,23,1,,,,,,,"13,080",1,50002008,50002001,50002000_23,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_24,,500020_24,,500020,24,1,,,,,,,"13,858",1,50002008,50002001,50002000_24,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_25,,500020_25,,500020,25,1,,,,,,,"14,654",1,50002008,50002001,50002000_25,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_26,,500020_26,,500020,26,1,,,,,,,"15,472",1,50002008,50002001,50002000_26,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_27,,500020_27,,500020,27,1,,,,,,,"16,310",1,50002008,50002001,50002000_27,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_28,,500020_28,,500020,28,1,,,,,,,"17,170",1,50002008,50002001,50002000_28,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_29,,500020_29,,500020,29,1,,,,,,,"18,050",1,50002008,50002001,50002000_29,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_30,,500020_30,,500020,30,1,,,,,,,"18,950",1,50002008,50002001,50002000_30,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_31,,500020_31,,500020,31,1,,,,,,,"19,870",1,50002008,50002001,50002000_31,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_32,,500020_32,,500020,32,1,,,,,,,"20,812",1,50002008,50002001,50002000_32,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_33,,500020_33,,500020,33,1,,,,,,,"21,774",1,50002008,50002001,50002000_33,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_34,,500020_34,,500020,34,1,,,,,,,"22,758",1,50002008,50002001,50002000_34,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_35,,500020_35,,500020,35,1,,,,,,,"23,762",1,50002008,50002001,50002000_35,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_36,,500020_36,,500020,36,1,,,,,,,"24,786",1,50002008,50002001,50002000_36,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_37,,500020_37,,500020,37,1,,,,,,,"25,832",1,50002008,50002001,50002000_37,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_38,,500020_38,,500020,38,1,,,,,,,"26,898",1,50002008,50002001,50002000_38,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_39,,500020_39,,500020,39,1,,,,,,,"27,984",1,50002008,50002001,50002000_39,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_40,,500020_40,,500020,40,1,,,,,,,"29,090",1,50002008,50002001,50002000_40,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_41,,500020_41,,500020,41,1,,,,,,,"30,218",1,50002008,50002001,50002000_41,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_42,,500020_42,,500020,42,1,,,,,,,"31,368",1,50002008,50002001,50002000_42,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_43,,500020_43,,500020,43,1,,,,,,,"32,536",1,50002008,50002001,50002000_43,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_44,,500020_44,,500020,44,1,,,,,,,"33,726",1,50002008,50002001,50002000_44,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_45,,500020_45,,500020,45,1,,,,,,,"34,936",1,50002008,50002001,50002000_45,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_46,,500020_46,,500020,46,1,,,,,,,"36,168",1,50002008,50002001,50002000_46,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_47,,500020_47,,500020,47,1,,,,,,,"37,420",1,50002008,50002001,50002000_47,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_48,,500020_48,,500020,48,1,,,,,,,"38,692",1,50002008,50002001,50002000_48,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_49,,500020_49,,500020,49,1,,,,,,,"39,986",1,50002008,50002001,50002000_49,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_50,,500020_50,,500020,50,1,,,,,,,"41,300",1,50002008,50002001,50002000_50,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_51,,500020_51,,500020,51,1,,,,,,,"42,634",1,50002008,50002001,50002000_51,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_52,,500020_52,,500020,52,1,,,,,,,"43,990",1,50002008,50002001,50002000_52,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_53,,500020_53,,500020,53,1,,,,,,,"45,366",1,50002008,50002001,50002000_53,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_54,,500020_54,,500020,54,1,,,,,,,"46,762",1,50002008,50002001,50002000_54,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_55,,500020_55,,500020,55,1,,,,,,,"48,180",1,50002008,50002001,50002000_55,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_56,,500020_56,,500020,56,1,,,,,,,"49,618",1,50002008,50002001,50002000_56,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_57,,500020_57,,500020,57,1,,,,,,,"51,076",1,50002008,50002001,50002000_57,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_58,,500020_58,,500020,58,1,,,,,,,"52,554",1,50002008,50002001,50002000_58,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_59,,500020_59,,500020,59,1,,,,,,,"54,054",1,50002008,50002001,50002000_59,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_60,,500020_60,,500020,60,1,,,,,,,"55,576",1,50002008,50002001,50002000_60,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_61,,500020_61,,500020,61,1,,,,,,,"57,116",1,50002008,50002001,50002000_61,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_62,,500020_62,,500020,62,1,,,,,,,"58,678",1,50002008,50002001,50002000_62,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_63,,500020_63,,500020,63,1,,,,,,,"60,262",1,50002008,50002001,50002000_63,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_64,,500020_64,,500020,64,1,,,,,,,"61,864",1,50002008,50002001,50002000_64,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_65,,500020_65,,500020,65,1,,,,,,,"63,488",1,50002008,50002001,50002000_65,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_66,,500020_66,,500020,66,1,,,,,,,"65,134",1,50002008,50002001,50002000_66,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_67,,500020_67,,500020,67,1,,,,,,,"66,798",1,50002008,50002001,50002000_67,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_68,,500020_68,,500020,68,1,,,,,,,"68,484",1,50002008,50002001,50002000_68,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_69,,500020_69,,500020,69,1,,,,,,,"70,192",1,50002008,50002001,50002000_69,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_70,,500020_70,,500020,70,1,,,,,,,"71,918",1,50002008,50002001,50002000_70,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_71,,500020_71,,500020,71,1,,,,,,,"73,666",1,50002008,50002001,50002000_71,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_72,,500020_72,,500020,72,1,,,,,,,"75,436",1,50002008,50002001,50002000_72,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_73,,500020_73,,500020,73,1,,,,,,,"77,224",1,50002008,50002001,50002000_73,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_74,,500020_74,,500020,74,1,,,,,,,"79,034",1,50002008,50002001,50002000_74,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_75,,500020_75,,500020,75,1,,,,,,,"80,866",1,50002008,50002001,50002000_75,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_76,,500020_76,,500020,76,1,,,,,,,"82,716",1,50002008,50002001,50002000_76,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_77,,500020_77,,500020,77,1,,,,,,,"84,590",1,50002008,50002001,50002000_77,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_78,,500020_78,,500020,78,1,,,,,,,"86,482",1,50002008,50002001,50002000_78,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_79,,500020_79,,500020,79,1,,,,,,,"88,396",1,50002008,50002001,50002000_79,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_80,,500020_80,,500020,80,1,,,,,,,"90,330",1,50002008,50002001,50002000_80,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_81,,500020_81,,500020,81,1,,,,,,,"92,284",1,50002008,50002001,50002000_81,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_82,,500020_82,,500020,82,1,,,,,,,"94,260",1,50002008,50002001,50002000_82,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_83,,500020_83,,500020,83,1,,,,,,,"96,256",1,50002008,50002001,50002000_83,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_84,,500020_84,,500020,84,1,,,,,,,"98,272",1,50002008,50002001,50002000_84,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_85,,500020_85,,500020,85,1,,,,,,,"100,310",1,50002008,50002001,50002000_85,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_86,,500020_86,,500020,86,1,,,,,,,"102,368",1,50002008,50002001,50002000_86,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_87,,500020_87,,500020,87,1,,,,,,,"104,446",1,50002008,50002001,50002000_87,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_88,,500020_88,,500020,88,1,,,,,,,"106,546",1,50002008,50002001,50002000_88,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_89,,500020_89,,500020,89,1,,,,,,,"108,666",1,50002008,50002001,50002000_89,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500020_90,,500020_90,,500020,90,1,,,,,,,"110,808",1,50002008,50002001,50002000_90,,,,,,50002001|20001203,1,1,32,5.5,4,0.1,0.03,0.25,,,
500019_1,,500019_1,,500019,1,1,,,,,,,"1,230",1,50001908,,50001900_1,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500019_2,,500019_2,,500019,2,1,,,,,,,"1,552",1,50001908,,50001900_2,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500019_3,,500019_3,,500019,3,1,,,,,,,"1,894",1,50001908,,50001900_3,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500019_4,,500019_4,,500019,4,1,,,,,,,"2,258",1,50001908,,50001900_4,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
500019_5,,500019_5,,500019,5,1,,,,,,,"2,640",1,50001908,,50001900_5,,,,,,,1,1,32,5.5,4,0.1,0.03,0.25,,,
