key,Remarks,ModelActionName,Id,SkillName,ReleaseType,EffectBeginName,EffectBeginBindPoint,EffectBeginDelay,EffectBeginDuration,LoopModelAction,EffectLoopName,EffectLoopBindPoint,EffectLoopTime,LoopReleaseModelAction,EffectLoopReleaseName,EffectLoopReleaseBindPoint,EffectFlyName,EffectFlyStartPoint,EffectFlySpeed,EffectFlyTime,EffectFlyDelay,EffectFlyCombo,EffectFlyEndPoint,EffectEndName,EffectEndPoint,EffectEndDelay,EffectEndDuration,HitEffectName,HitEffectPoint,HiteffectDuration,Type,EffectFlyType,EffectFlyAngle,EffectTargetType,EffectTargetNumber,BulletTargetType,BulletTargetParam,AoeType,TargetType,RandomLimit,CD,StartCDTime,TotalTime,Priority,Distance,FindTargetDistance,HitType,Buff,Vampire,EnergyRecovery,MagicEnergyRecovery,HideHeros,MarkTimeDuration,Description,Icon,Atlas,Voice,BeginEffectSound,EffectSound,EndEffectSound,HitSound
40400502,,skill02,40400502,高友乾技能1,,"fx_204005_skill02_pre_L,fx_204005_skill02_pre_R",,,3,,,,,,,,Common/Cube,,,0.15,0.5,,1,fx_204005_skill02,,,4,Common/Hit,hit,4,3,5,,5,,1,,,1,1,9.6,,2.2,2,16,12,,,,,,1,,高友乾技能1,Skill/skill_002,Icon,,Skill/sound_20400502_1.mp3|0,,,
40400503,,,40400503,高友乾被动技能1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,,高友乾被动技能1,Skill/skill_005,Icon,,,,,
40400504,,,40400504,高友乾被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,,高友乾被动技能2,Skill/skill_005,Icon,,,,,
40400600,,attack,40400600,魔礼红普攻,,fx_204006_attack,,,4,,,,,,,,Common/Cube,,,0.15,0.35,,,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,3.6,,2.1,5,4,6,,,,,,1,,魔礼红普攻,Skill/skill_002,Icon,,,,,Skill/sound_10000501_01.mp3|0
40400601,,skill01,40400601,魔礼红必杀,,fx_204006_skill01,,,6,,,,,,,,Common/Cube,,,0.15,,"2.6,0.2,0.2,0.15",1,,,0.8,,fx_204006_skill01_hit,hit,0.8,2,5,,3,,2,3,,1,1,12.5,,3,1,6,8,,,,,,1,,魔礼红必杀,Skill/skill_002,Icon,Role/voice_20400601_1.mp3|0,Skill/sound_20400601_1.mp3|0,,,
40400602,,skill02,40400602,魔礼红技能1,,fx_204006_skill02,,,4,,,,,,,,Common/Cube,,,0.15,0.7,,,,,,,Common/Hit_KnockBack,hit,0.8,3,5,,1,,1,,1,1,1,14.4,2,2.5,2,8,6,,,,,,1,,魔礼红技能1,Skill/skill_002,Icon,,Skill/sound_20400602_1.mp3|0,,,
40400603,,,40400603,魔礼红被动技能1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,,魔礼红被动技能1,Skill/skill_005,Icon,,,,,
40400604,,,40400604,魔礼红被动技能2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,,魔礼红被动技能2,Skill/skill_005,Icon,,,,,
40400800,,attack,40400800,张天君普攻,,,,,6,,,,,,,,Common/Cube,,,0.1,0.5,,1,,,,,Common/Hit,hit,1.5,1,5,,1,,1,,1,1,1,2.55,,2.2,5,8,12,,,,,,1,,张天君普攻,Skill/skill_002,Icon,,,,,Skill/sound_30000101_01.mp3|0
40400801,,skill01,40400801,张天君必杀,,"fx_01,fx_02,fx_03,fx_204008_skill01_begin",,,6,,,,,,,,Common/Cube,,,0.2,,"2.2,0.1,0.1,0.1,0.1,0.1",1,fx_204008_skill01_loop,,2.5,1.2,Common/Hit,hit,1.5,2,5,,12,,2,5,,1,5,12.5,,5,1,-7,12,,,,,,1,,张天君必杀,Skill/skill_002,Icon,Role/voice_204008_2.mp3|0,Skill/sound_20200102_01.mp3|5,,,
40400802,,skill02,40400802,张天君技能1,,fx_204008_skill02,,,6,,,,3,,,,fx_204008_skill02_fly,,20,,,"1.5,0.2,0.2,0.2,0.2",1,,,,,Common/Hit,hit,1.5,3,1,45,4,,1,,1,1,1,10.2,12,2.5,2,12,12,,,,,,1,,张天君技能1,Skill/skill_002,Icon,,,,,Skill/sound_30000101_01.mp3|0
40400803,,,40400803,张天君被动1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,10.2,,,,,1,,,,,,1,,张天君被动技能2,Skill/skill_005,Icon,,,,,
40400804,,,40400804,张天君被动2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,1,,1,,1,,5,,,,,,1,,,,,,1,,张天君被动技能2,Skill/skill_005,Icon,,,,,
50000300,,attack,50000300,魔礼寿召唤物普攻,,fx_500003_attack,,0.2,4,,,,,,,,Common/Cube,,,0.2,0.35,"0.1,0.35",,,,,4,Common/Hit,hit,1.5,1,5,,1,,1,,1,1,1,2,,2.2,5,4,12,,,,,,1,,魔礼寿召唤物普攻,Skill/skill_002,Icon,,,,,Skill/sound_30000101_01.mp3|0
50000302,,,50000302,熊被动1,,,,,,,,,,,,,,,,,,,1,,,,,,,,7,,,1,,1,,1,,1,,,,,,1,1,,,,,1,,,,,,,,,
50000303,,,50000303,熊被动2,,,,,,,,,,,,,,,,,,,1,,,,,,,,7,,,1,,1,,1,,1,,,,,,1,1,,,,,1,,,,,,,,,
50000308,,enter,50000308,熊入场,,,,,3,,,,,,,,,,20,,,,1,,,,,,,,5,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,,,,,,,,
50000309,,die,50000309,熊死亡,,,,,3,,,,,,,,,,,,,,,,,,,,,,6,,,1,,1,,1,,5,,,,,,1,,,,,,1,,,,,,,,,
50000400,,attack,50000400,武神普攻,,fx_500004_attack,,,3,,,,,,,,Common/Cube,,,0.15,0.25,,1,,,,,fx_500004_hit,hit,0.8,1,5,,1,,1,,1,1,5,1.25,,3.5,5,16,12,,,,,,1,,武神普攻,,,,Skill/sound_50000400_1.mp3|0,,,Skill/sound_50000400_hit.mp3|0
50000401,,skill01,50000401,武神技能1,,fx_500004_skill01,,,5,,,,,,,,Common/Cube,,,0.18,,"1.0,0.2,0.2,0.2,0.6,1.0",1,,,,,fx_500004_hit_cam,hit,0.8,3,5,,3,,2,10,1,1,10,2,,5,1,10,12,,,,,,1,,武神技能1,,,,Skill/sound_50000401_1.mp3|0,,,
50000402,,skill02,50000402,武神技能2,,fx_500004_skill02,,,3,,,,,,,,Common/Cube,,,0.18,,"0.8,0.1,0.1",1,,,,,fx_500004_hit,hit,0.8,3,5,,3,,2,10,1,1,10,2,,5,1,10,12,,,,,,1,,武神技能1,,,,Skill/sound_50000403_1.mp3|0,,,
50000403,,skill03,50000403,武神技能3,,fx_500004_skill03,,,3,,,,,,,,Common/Cube,,,0.18,,"0.2,0.1,0.1,0.1,0.1,0.1,0.4",1,,,,,fx_500004_hit,hit,0.8,3,5,,3,,2,10,1,1,10,2,,5,1,10,12,,,,,,1,,武神技能1,,,,Skill/sound_50000402_1.mp3|0,,,
50000409,,idle,50000409,武神解体,,fx_500004_end,,,3,,,,,,,,,,,,,,1,,,,,,,,6,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,,,,,,,,
50000408,,enter,50000408,武神进场,,fx_500004_enter_begin,,,3,,,,,,,,,,,,,,1,,,,,,,,5,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,,,,,,,,
50000500,,attack,50000500,女武神,,,,,2,,,,,,,,fx_500005_attack_01,,15,,0.6,,1,,,,,fx_500005_hit,hit,1.5,1,,,1,,1,,1,1,5,1.25,,2,5,16,12,,,,,,1,,武神普攻,,,,,Skill/sound_50000500_fly.mp3|0,,Skill/sound_50000500_hit.mp3|0
50000501,,skill01,50000501,女武神,,500005_skill01_begin_lefthand,,,2.5,,,,,,,,fx_500005_skill01_fly,,25,,,"1.0,0.4,0.4,0.4,0.4",1,,,,,fx_500005_skill01,bind_root,5,3,,,8,,1,24,1,1,5,2,,5,1,6,12,,,,,,1,,武神技能1,,,,,Skill/sound_50000500_fly.mp3|0,,Skill/sound_50000500_hit.mp3|0
50000502,,skill01,50000502,女武神,,500005_skill01_begin_lefthand,,,2.5,,,,,,,,Common/Cube,,,0.18,,"1.4,0.3,0.3,0.3,0.3",1,fx_500005_skill01_01,,0.8,4,fx_500005_hit,hit,1.5,3,5,,12,,2,3,,1,5,2,,5,1,-3,12,,,,,,1,,武神技能1,,,,Skill/sound_50000501_1.mp3|0,,Skill/sound_50000501_end.mp3|0,
50000503,,skill01,50000503,女武神,,500005_skill01_begin_lefthand,,,2.5,,,,,,,,Common/Cube,,,0.18,1.2,,1,fx_500005_skill02_01,,1.2,4,fx_500005_hit,hit,1.5,3,5,,12,,2,5,,1,5,2,,5,1,-4,12,,,,,,1,,武神技能1,,,,Skill/sound_50000503_1.mp3|0,,Skill/sound_50000503_end.mp3|0,
50000504,,skill01,50000504,女武神,,500005_skill01_begin_lefthand,,,2.5,,,,,,,,Common/Cube,,,0.18,,"0.9,0.1,0.1,0.1",1,fx_500005_skill03_01,,0.8,4,fx_500005_hit,hit,1.5,3,5,,12,,2,10,,1,5,2,,5,1,-4,12,,,,,,1,,武神技能1,,,,Skill/sound_50000502_1.mp3|0,,Skill/sound_50000502_end.mp3|0,
50000509,,die,50000509,武神解体,,"fx_500005_end,fx_500005_end_1",,,6,,,,,,,,,,,,,,1,,,,,,,,6,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,,,,,Skill/sound_50000509_01.mp3|0.5,,,
50000508,,enter,50000508,武神进场,,"fx_500005_enter,fx_500005_enter_L,fx_500005_enter_R",,,3,,,,,,,,,,,,,,1,,,,,,,,5,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,,,,,,,,
50000600,,attack,50000600,魔礼寿召唤物普攻,,,,0.2,4,,,,,,,,Common/Cube,,,0.2,0.35,"0.1,0.35",,,,,4,Common/Hit,hit,1.5,1,5,,1,,1,,1,1,1,2,,2.2,5,4,12,,,,,,1,,魔礼寿召唤物普攻,Skill/skill_002,Icon,,,,,Skill/sound_20400400_01.mp3|0
50000608,,enter,50000608,普贤真人小怪入场,,,,,3,,,,,,,,,,20,,,,1,,,,,,,,5,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,,,,,,,,
50000609,,die,50000609,普贤真人小怪死亡,,,,,3,,,,,,,,,,20,,,,1,,,,,,,,6,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,,,,,,,,
90000100,,,90000100,阵营1技能,,,,,,,,,,,,,Common/Cube,,,,,,,,,,,,,,7,,,2,,1,,1,,1,,,,,,12,1,,,,,1,,阵营1技能,Skill/skill_002,Icon,,,,,
90000200,,,90000200,阵营2技能,,,,,,,,,,,,,Common/Cube,,,,,,,,,,,,,,7,,,2,,1,,1,,1,,,,,,12,1,,,,,1,,阵营2技能,Skill/skill_002,Icon,,,,,
90000300,,,90000300,阵营3技能,,,,,,,,,,,,,Common/Cube,,,,,,,,,,,,,,7,,,2,,1,,1,,1,,,,,,12,1,,,,,1,,阵营3技能,Skill/skill_002,Icon,,,,,
90000400,,,90000400,阵营4技能,,,,,,,,,,,,,Common/Cube,,,,,,,,,,,,,,7,,,2,,1,,1,,1,,,,,,12,1,,,,,1,,阵营4技能,Skill/skill_002,Icon,,,,,
90010100,,,90010100,boss免疫物理攻击,,,,,,,,,,,,,Common/Cube,,,,,,,,,,,,,,7,,,2,,1,,1,,1,,,,,,12,1,,,,,1,,阵营3技能,Skill/skill_002,Icon,,,,,
90010200,,,90010200,boss免疫法术攻击,,,,,,,,,,,,,Common/Cube,,,,,,,,,,,,,,7,,,2,,1,,1,,1,,,,,,12,1,,,,,1,,阵营4技能,Skill/skill_002,Icon,,,,,
90010300,,,90010300,免疫眩晕、定身、魅惑、冰冻、沉默、嘲讽变形、打断、硬直,,,,,,,,,,,,,Common/Cube,,,,,,,,,,,,,,7,,,2,,1,,1,,1,,,,,,12,1,,,,,1,,阵营4技能,Skill/skill_002,Icon,,,,,
50001900,,attack,50001900,绿精灵治疗,,fx_500019_attack,,,2,,,,,,,,Common/Cube,,,0.2,,0.8,,,,,,fx_500019_attack_hit,hit,3,1,5,,4,,1,,1,,5,1.5,,2.5,5,16,12,1,,,,,1,,新增怪物普攻,,,,,Skill/sound_20400202_01.mp3|0,,
50001908,,enter,50001908,绿精灵入场,,,,,3,,,,,,,,,,20,,,,1,,,,,,,,5,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,,,,,,,,
50002000,,attack,50002000,红精灵攻击,,fx_500020_attack,,,4,,,,,,,,Common/Cube,,,0.1,,0.6,,,,,,Common/Hit,hit,0.8,1,5,,1,,1,,1,1,5,1.5,,2.5,5,16,12,,,,,,1,,新增怪物普攻,,,,,Skill/sound_30000101_01.mp3|0,,
50002008,,enter,50002008,红精灵入场,,,,,3,,,,,,,,,,20,,,,1,,,,,,,,5,,,3,,1,10,1,,5,1,,3,1,1,12,,,,,,1,,,,,,,,,
50002001,,die,50002001,红精灵死亡,,,,,2,,,,,,,,,,,,,,1,,,,,fx_202002_skill02_hit,hit,1,6,,,1,,2,3,1,1,5,,,2.2,1,1,1,,,,,,1,,红精灵死亡,,,,,,,
50002002,,die,50002002,红精灵死亡,,fx_202002_skill02_hit,bind_root,,3,,,,,,,,,,,,,,1,,,,,fx_202002_skill02_hit,hit,1,6,,,1,,2,3,1,1,5,,,2.2,1,1,1,,,,,,1,,红精灵死亡,,,,,,,
60300101,,,60300101,青云剑,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60300201,,,60300201,青云剑+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60301101,,,60301101,莫邪剑,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60301102,,,60301102,莫邪剑,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60301201,,,60301201,莫邪剑+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60301202,,,60301202,莫邪剑+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60302101,,,60302101,飞焰剑,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60302102,,,60302102,飞焰剑,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60302201,,,60302201,飞焰剑+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60302202,,,60302202,飞焰剑+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60302301,,,60302301,飞焰剑+2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60302302,,,60302302,飞焰剑+2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60303101,,,60303101,诛仙剑,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60303102,,,60303102,诛仙剑,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60303103,,,60303103,诛仙剑,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60310101,,,60310101,赤焰幡,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60310201,,,60310201,赤焰幡+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60311101,,,60311101,追魂幡,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60311102,,,60311102,追魂幡,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60311201,,,60311201,追魂幡+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60311202,,,60311202,追魂幡+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60312101,,,60312101,坠星幡,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60312102,,,60312102,坠星幡,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60312201,,,60312201,坠星幡+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60312202,,,60312202,坠星幡+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60312301,,,60312301,坠星幡+2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60312302,,,60312302,坠星幡+2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60313101,,,60313101,盘古幡,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60313102,,,60313102,盘古幡,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60313103,,,60313103,盘古幡,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60320101,,,60320101,青莲宝色旗,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60320201,,,60320201,青莲宝色旗+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60321101,,,60321101,素色云界旗,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60321102,,,60321102,素色云界旗,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60321201,,,60321201,素色云界旗+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60321202,,,60321202,素色云界旗+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60322101,,,60322101,离地焰光旗,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60322102,,,60322102,离地焰光旗,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60322201,,,60322201,离地焰光旗+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60322202,,,60322202,离地焰光旗+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60322301,,,60322301,离地焰光旗+2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60322302,,,60322302,离地焰光旗+2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60323101,,,60323101,戊己杏黄旗,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60323102,,,60323102,戊己杏黄旗,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60323103,,,60323103,戊己杏黄旗,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60330101,,,60330101,天绝阵,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60330201,,,60330201,天绝阵+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60331101,,,60331101,寒冰阵,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60331102,,,60331102,寒冰阵,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60331201,,,60331201,寒冰阵+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60331202,,,60331202,寒冰阵+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60332101,,,60332101,化血阵,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60332102,,,60332102,化血阵,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60332201,,,60332201,化血阵+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60332202,,,60332202,化血阵+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60332301,,,60332301,化血阵+2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60332302,,,60332302,化血阵+2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60333101,,,60333101,落魂阵,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60333102,,,60333102,落魂阵,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60333103,,,60333103,落魂阵,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60340101,,,60340101,轮回镜,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60340201,,,60340201,轮回镜+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60341101,,,60341101,七星镜,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60341102,,,60341102,七星镜,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60341201,,,60341201,七星镜+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
60341202,,,60341202,七星镜+1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,2,,1,,1,,5,,,,,,1,,,,,,1,,乾坤尺全体增加生命百分比,Skill/skill_005,Icon,,,,,
